Date,BreakFast,Dinner,Lunch,Month,Day,DayOfWeek,IsWeekend,IsHoliday,TotalRevenue,lag_1d,lag_1w,lag_1m,BreakFast_lag_1d,BreakFast_lag_1w,BreakFast_lag_1m,Lunch_lag_1d,Lunch_lag_1w,Lunch_lag_1m,Dinner_lag_1d,Dinner_lag_1w,Dinner_lag_1m
2023-01-31,472.0,16218.25,1326.0,1,31,1,0,0,18016.25,14744.75,10335.25,10204.9,0.0,335.0,0.0,2399.25,479.8,763.0,12345.5,9520.45,9441.9
2023-02-01,216.0,9263.0,2467.5,2,1,2,0,0,11946.5,18016.25,14271.65,14174.9,472.0,333.0,397.0,1326.0,1644.75,546.0,16218.25,12293.9,13231.9
2023-02-02,200.0,11777.75,1961.25,2,2,3,0,0,13939.0,11946.5,11265.5,12845.55,216.0,170.0,440.0,2467.5,1362.5,693.0,9263.0,9733.0,11712.55
2023-02-03,153.0,18950.2,1316.0,2,3,4,1,0,20419.2,13939.0,14365.75,16133.3,200.0,492.5,175.5,1961.25,3979.75,839.5,11777.75,9893.5,15118.3
2023-02-04,0.0,7786.75,1237.0,2,4,5,1,0,9023.75,20419.2,15362.0,11673.25,153.0,0.0,0.0,1316.0,2108.0,707.0,18950.2,13254.0,10966.25
2023-02-05,100.0,15599.5,829.0,2,5,6,0,0,16528.5,9023.75,13868.25,12021.0,0.0,280.0,625.0,1237.0,1373.0,1571.75,7786.75,12215.25,9824.25
2023-02-06,105.0,14742.5,1413.0,2,6,0,0,0,16260.5,16528.5,14744.75,12164.5,100.0,0.0,0.0,829.0,2399.25,1019.0,15599.5,12345.5,11145.5
2023-02-07,0.0,14344.0,773.5,2,7,1,0,0,15117.5,16260.5,18016.25,9477.5,105.0,472.0,275.0,1413.0,1326.0,1521.0,14742.5,16218.25,7681.5
2023-02-08,0.0,10748.0,389.0,2,8,2,0,0,11137.0,15117.5,11946.5,7101.5,0.0,216.0,50.0,773.5,2467.5,1062.5,14344.0,9263.0,5989.0
2023-02-09,0.0,11124.85,1473.0,2,9,3,0,0,12597.85,11137.0,13939.0,7085.5,0.0,200.0,570.0,389.0,1961.25,566.5,10748.0,11777.75,5949.0
2023-02-10,0.0,9120.35,625.0,2,10,4,1,0,9745.35,12597.85,20419.2,10023.7,0.0,153.0,0.0,1473.0,1316.0,1166.0,11124.85,18950.2,8857.7
2023-02-11,66.0,8513.45,302.0,2,11,5,1,0,8881.45,9745.35,9023.75,8424.75,0.0,0.0,346.0,625.0,1237.0,1738.25,9120.35,7786.75,6340.5
2023-02-12,220.0,7517.85,194.0,2,12,6,0,0,7931.85,8881.45,16528.5,9979.5,66.0,100.0,1052.0,302.0,829.0,1002.0,8513.45,15599.5,7925.5
2023-02-13,435.0,7458.25,685.0,2,13,0,0,0,8578.25,7931.85,16260.5,15309.25,220.0,105.0,1158.0,194.0,1413.0,2703.0,7517.85,14742.5,11448.25
2023-02-14,53.0,9437.5,1150.0,2,14,1,0,0,10640.5,8578.25,15117.5,10723.25,435.0,0.0,340.0,685.0,773.5,1731.0,7458.25,14344.0,8652.25
2023-02-15,155.25,10877.45,1065.0,2,15,2,0,0,12097.7,10640.5,11137.0,8504.7,53.0,0.0,0.0,1150.0,389.0,509.0,9437.5,10748.0,7995.7
2023-02-16,35.0,11871.0,1046.0,2,16,3,0,0,12952.0,12097.7,12597.85,8758.75,155.25,0.0,345.0,1065.0,1473.0,285.0,10877.45,11124.85,8128.75
2023-02-17,1425.0,17790.45,1507.0,2,17,4,1,0,20722.45,12952.0,9745.35,7400.75,35.0,0.0,195.0,1046.0,625.0,1124.0,11871.0,9120.35,6081.75
2023-02-18,200.0,9475.45,2039.0,2,18,5,1,0,11714.45,20722.45,8881.45,11036.75,1425.0,66.0,0.0,1507.0,302.0,1262.25,17790.45,8513.45,9774.5
2023-02-19,70.0,11197.5,2627.0,2,19,6,0,0,13894.5,11714.45,7931.85,13160.5,200.0,220.0,180.0,2039.0,194.0,2020.0,9475.45,7517.85,10960.5
2023-02-20,152.5,12545.2,1691.75,2,20,0,0,0,14389.45,13894.5,8578.25,10362.25,70.0,435.0,250.0,2627.0,685.0,1101.5,11197.5,7458.25,9010.75
2023-02-21,414.5,17937.3,2569.5,2,21,1,0,0,20921.3,14389.45,10640.5,11231.25,152.5,53.0,0.0,1691.75,1150.0,2426.0,12545.2,9437.5,8805.25
2023-02-22,43.0,15100.7,2447.25,2,22,2,0,0,17590.95,20921.3,12097.7,9875.25,414.5,155.25,500.0,2569.5,1065.0,2871.0,17937.3,10877.45,6504.25
2023-02-23,120.0,15985.4,1881.0,2,23,3,0,0,17986.4,17590.95,12952.0,10335.25,43.0,35.0,335.0,2447.25,1046.0,479.8,15100.7,11871.0,9520.45
2023-02-24,35.0,16917.25,1353.0,2,24,4,1,0,18305.25,17986.4,20722.45,14271.65,120.0,1425.0,333.0,1881.0,1507.0,1644.75,15985.4,17790.45,12293.9
2023-02-25,740.0,13359.4,1023.0,2,25,5,1,0,15122.4,18305.25,11714.45,11265.5,35.0,200.0,170.0,1353.0,2039.0,1362.5,16917.25,9475.45,9733.0
2023-02-26,404.0,8232.0,624.5,2,26,6,0,0,9260.5,15122.4,13894.5,14365.75,740.0,70.0,492.5,1023.0,2627.0,3979.75,13359.4,11197.5,9893.5
2023-02-27,80.0,9634.5,720.0,2,27,0,0,0,10434.5,9260.5,14389.45,15362.0,404.0,152.5,0.0,624.5,1691.75,2108.0,8232.0,12545.2,13254.0
2023-02-28,102.5,7039.2,972.75,2,28,1,0,0,8114.45,10434.5,20921.3,13868.25,80.0,414.5,280.0,720.0,2569.5,1373.0,9634.5,17937.3,12215.25
2023-03-01,245.0,11212.3,2601.5,3,1,2,0,0,14058.8,8114.45,17590.95,14744.75,102.5,43.0,0.0,972.75,2447.25,2399.25,7039.2,15100.7,12345.5
2023-03-02,209.0,12284.6,1678.0,3,2,3,0,0,14171.6,14058.8,17986.4,18016.25,245.0,120.0,472.0,2601.5,1881.0,1326.0,11212.3,15985.4,16218.25
2023-03-03,1206.0,11900.9,1911.25,3,3,4,1,0,15018.15,14171.6,18305.25,11946.5,209.0,35.0,216.0,1678.0,1353.0,2467.5,12284.6,16917.25,9263.0
2023-03-04,348.0,8172.2,1701.75,3,4,5,1,0,10221.95,15018.15,15122.4,13939.0,1206.0,740.0,200.0,1911.25,1023.0,1961.25,11900.9,13359.4,11777.75
2023-03-05,0.0,11364.6,740.0,3,5,6,0,0,12104.6,10221.95,9260.5,20419.2,348.0,404.0,153.0,1701.75,624.5,1316.0,8172.2,8232.0,18950.2
2023-03-06,0.0,10306.15,1022.0,3,6,0,0,0,11328.15,12104.6,10434.5,9023.75,0.0,80.0,0.0,740.0,720.0,1237.0,11364.6,9634.5,7786.75
2023-03-07,0.0,12351.4,856.0,3,7,1,0,0,13207.4,11328.15,8114.45,16528.5,0.0,102.5,100.0,1022.0,972.75,829.0,10306.15,7039.2,15599.5
2023-03-08,20.0,7161.8,1987.0,3,8,2,0,0,9168.8,13207.4,14058.8,16260.5,0.0,245.0,105.0,856.0,2601.5,1413.0,12351.4,11212.3,14742.5
2023-03-09,0.0,8217.9,4404.5,3,9,3,0,0,12622.4,9168.8,14171.6,15117.5,20.0,209.0,0.0,1987.0,1678.0,773.5,7161.8,12284.6,14344.0
2023-03-10,754.0,6507.8,2050.0,3,10,4,1,0,9311.8,12622.4,15018.15,11137.0,0.0,1206.0,0.0,4404.5,1911.25,389.0,8217.9,11900.9,10748.0
2023-03-11,266.0,6813.6,848.0,3,11,5,1,0,7927.6,9311.8,10221.95,12597.85,754.0,348.0,0.0,2050.0,1701.75,1473.0,6507.8,8172.2,11124.85
2023-03-12,245.0,13621.0,308.0,3,12,6,0,0,14174.0,7927.6,12104.6,9745.35,266.0,0.0,0.0,848.0,740.0,625.0,6813.6,11364.6,9120.35
2023-03-13,192.75,10447.95,1639.0,3,13,0,0,0,12279.7,14174.0,11328.15,8881.45,245.0,0.0,66.0,308.0,1022.0,302.0,13621.0,10306.15,8513.45
2023-03-14,695.0,13476.15,854.5,3,14,1,0,0,15025.65,12279.7,13207.4,7931.85,192.75,0.0,220.0,1639.0,856.0,194.0,10447.95,12351.4,7517.85
2023-03-15,405.0,14442.9,792.0,3,15,2,0,0,15639.9,15025.65,9168.8,8578.25,695.0,20.0,435.0,854.5,1987.0,685.0,13476.15,7161.8,7458.25
2023-03-16,548.0,13983.1,798.0,3,16,3,0,0,15329.1,15639.9,12622.4,10640.5,405.0,0.0,53.0,792.0,4404.5,1150.0,14442.9,8217.9,9437.5
2023-03-17,608.0,12903.1,2569.0,3,17,4,1,0,16080.1,15329.1,9311.8,12097.7,548.0,754.0,155.25,798.0,2050.0,1065.0,13983.1,6507.8,10877.45
2023-03-18,742.0,11557.5,736.0,3,18,5,1,0,13035.5,16080.1,7927.6,12952.0,608.0,266.0,35.0,2569.0,848.0,1046.0,12903.1,6813.6,11871.0
2023-03-19,5.0,9148.6,1721.5,3,19,6,0,0,10875.1,13035.5,14174.0,20722.45,742.0,245.0,1425.0,736.0,308.0,1507.0,11557.5,13621.0,17790.45
2023-03-20,0.0,8455.95,1262.0,3,20,0,0,0,9717.95,10875.1,12279.7,11714.45,5.0,192.75,200.0,1721.5,1639.0,2039.0,9148.6,10447.95,9475.45
2023-03-21,172.0,8020.55,1957.5,3,21,1,0,0,10150.05,9717.95,15025.65,13894.5,0.0,695.0,70.0,1262.0,854.5,2627.0,8455.95,13476.15,11197.5
2023-03-22,215.0,5713.65,779.5,3,22,2,0,0,6708.15,10150.05,15639.9,14389.45,172.0,405.0,152.5,1957.5,792.0,1691.75,8020.55,14442.9,12545.2
2023-03-23,0.0,9503.0,1192.0,3,23,3,0,1,10695.0,6708.15,15329.1,20921.3,215.0,548.0,414.5,779.5,798.0,2569.5,5713.65,13983.1,17937.3
2023-03-24,398.0,7320.0,460.0,3,24,4,1,0,8178.0,10695.0,16080.1,17590.95,0.0,608.0,43.0,1192.0,2569.0,2447.25,9503.0,12903.1,15100.7
2023-03-25,0.0,5839.0,412.0,3,25,5,1,0,6251.0,8178.0,13035.5,17986.4,398.0,742.0,120.0,460.0,736.0,1881.0,7320.0,11557.5,15985.4
2023-03-26,82.0,3396.0,1401.0,3,26,6,0,0,4879.0,6251.0,10875.1,18305.25,0.0,5.0,35.0,412.0,1721.5,1353.0,5839.0,9148.6,16917.25
2023-03-27,121.0,4194.0,661.5,3,27,0,0,0,4976.5,4879.0,9717.95,15122.4,82.0,0.0,740.0,1401.0,1262.0,1023.0,3396.0,8455.95,13359.4
2023-03-28,469.5,4052.0,600.0,3,28,1,0,0,5121.5,4976.5,10150.05,9260.5,121.0,172.0,404.0,661.5,1957.5,624.5,4194.0,8020.55,8232.0
2023-03-29,0.0,4488.8,1588.0,3,29,2,0,0,6076.8,5121.5,6708.15,10434.5,469.5,215.0,80.0,600.0,779.5,720.0,4052.0,5713.65,9634.5
2023-03-30,30.0,3904.7,451.0,3,30,3,0,0,4385.7,6076.8,10695.0,8114.45,0.0,0.0,102.5,1588.0,1192.0,972.75,4488.8,9503.0,7039.2
2023-03-31,368.0,4203.6,962.5,3,31,4,1,0,5534.1,4385.7,8178.0,14058.8,30.0,398.0,245.0,451.0,460.0,2601.5,3904.7,7320.0,11212.3
2023-04-01,688.0,6594.6,720.0,4,1,5,1,0,8002.6,5534.1,6251.0,14171.6,368.0,0.0,209.0,962.5,412.0,1678.0,4203.6,5839.0,12284.6
2023-04-02,96.0,3661.6,1703.0,4,2,6,0,0,5460.6,8002.6,4879.0,15018.15,688.0,82.0,1206.0,720.0,1401.0,1911.25,6594.6,3396.0,11900.9
2023-04-03,0.0,7091.2,2638.0,4,3,0,0,0,9729.2,5460.6,4976.5,10221.95,96.0,121.0,348.0,1703.0,661.5,1701.75,3661.6,4194.0,8172.2
2023-04-04,0.0,3268.5,1967.0,4,4,1,0,0,5235.5,9729.2,5121.5,12104.6,0.0,469.5,0.0,2638.0,600.0,740.0,7091.2,4052.0,11364.6
2023-04-05,531.0,3796.0,1336.5,4,5,2,0,0,5663.5,5235.5,6076.8,11328.15,0.0,0.0,0.0,1967.0,1588.0,1022.0,3268.5,4488.8,10306.15
2023-04-06,94.0,6357.25,265.0,4,6,3,0,0,6716.25,5663.5,4385.7,13207.4,531.0,30.0,0.0,1336.5,451.0,856.0,3796.0,3904.7,12351.4
2023-04-07,586.0,5830.0,1002.0,4,7,4,1,0,7418.0,6716.25,5534.1,9168.8,94.0,368.0,20.0,265.0,962.5,1987.0,6357.25,4203.6,7161.8
2023-04-08,660.0,5603.25,1303.0,4,8,5,1,0,7566.25,7418.0,8002.6,12622.4,586.0,688.0,0.0,1002.0,720.0,4404.5,5830.0,6594.6,8217.9
2023-04-09,0.0,7051.0,440.0,4,9,6,0,0,7491.0,7566.25,5460.6,9311.8,660.0,96.0,754.0,1303.0,1703.0,2050.0,5603.25,3661.6,6507.8
2023-04-10,115.0,3938.0,868.0,4,10,0,0,0,4921.0,7491.0,9729.2,7927.6,0.0,0.0,266.0,440.0,2638.0,848.0,7051.0,7091.2,6813.6
2023-04-11,7.5,2882.5,1408.5,4,11,1,0,0,4298.5,4921.0,5235.5,14174.0,115.0,0.0,245.0,868.0,1967.0,308.0,3938.0,3268.5,13621.0
2023-04-12,0.0,6040.0,1083.0,4,12,2,0,0,7123.0,4298.5,5663.5,12279.7,7.5,531.0,192.75,1408.5,1336.5,1639.0,2882.5,3796.0,10447.95
2023-04-13,210.0,3937.5,744.0,4,13,3,0,0,4891.5,7123.0,6716.25,15025.65,0.0,94.0,695.0,1083.0,265.0,854.5,6040.0,6357.25,13476.15
2023-04-14,564.0,5588.0,1042.0,4,14,4,1,0,7194.0,4891.5,7418.0,15639.9,210.0,586.0,405.0,744.0,1002.0,792.0,3937.5,5830.0,14442.9
2023-04-15,0.0,3390.0,797.0,4,15,5,1,0,4187.0,7194.0,7566.25,15329.1,564.0,660.0,548.0,1042.0,1303.0,798.0,5588.0,5603.25,13983.1
2023-04-16,203.0,3232.0,1869.75,4,16,6,0,0,5304.75,4187.0,7491.0,16080.1,0.0,0.0,608.0,797.0,440.0,2569.0,3390.0,7051.0,12903.1
2023-04-17,208.5,5307.3,729.0,4,17,0,0,0,6244.8,5304.75,4921.0,13035.5,203.0,115.0,742.0,1869.75,868.0,736.0,3232.0,3938.0,11557.5
2023-04-18,0.0,5515.25,860.5,4,18,1,0,0,6375.75,6244.8,4298.5,10875.1,208.5,7.5,5.0,729.0,1408.5,1721.5,5307.3,2882.5,9148.6
2023-04-19,105.0,6572.0,936.0,4,19,2,0,0,7613.0,6375.75,7123.0,9717.95,0.0,0.0,0.0,860.5,1083.0,1262.0,5515.25,6040.0,8455.95
2023-04-20,0.0,7882.5,827.0,4,20,3,0,1,8709.5,7613.0,4891.5,10150.05,105.0,210.0,172.0,936.0,744.0,1957.5,6572.0,3937.5,8020.55
2023-04-21,204.0,5000.4,662.0,4,21,4,1,1,5866.4,8709.5,7194.0,6708.15,0.0,564.0,215.0,827.0,1042.0,779.5,7882.5,5588.0,5713.65
2023-04-22,0.0,11460.2,560.0,4,22,5,1,1,12020.2,5866.4,4187.0,10695.0,204.0,0.0,0.0,662.0,797.0,1192.0,5000.4,3390.0,9503.0
2023-04-23,423.0,4864.25,1315.0,4,23,6,0,1,6602.25,12020.2,5304.75,8178.0,0.0,203.0,398.0,560.0,1869.75,460.0,11460.2,3232.0,7320.0
2023-04-24,133.5,8882.4,2245.5,4,24,0,0,0,11261.4,6602.25,6244.8,6251.0,423.0,208.5,0.0,1315.0,729.0,412.0,4864.25,5307.3,5839.0
2023-04-25,0.0,5917.8,1013.5,4,25,1,0,0,6931.3,11261.4,6375.75,4879.0,133.5,0.0,82.0,2245.5,860.5,1401.0,8882.4,5515.25,3396.0
2023-04-26,0.0,12199.9,1357.0,4,26,2,0,0,13556.9,6931.3,7613.0,4976.5,0.0,105.0,121.0,1013.5,936.0,661.5,5917.8,6572.0,4194.0
2023-04-27,0.0,12051.95,4138.0,4,27,3,0,0,16189.95,13556.9,8709.5,5121.5,0.0,0.0,469.5,1357.0,827.0,600.0,12199.9,7882.5,4052.0
2023-04-28,214.0,6785.65,1406.25,4,28,4,1,0,8405.9,16189.95,5866.4,6076.8,0.0,204.0,0.0,4138.0,662.0,1588.0,12051.95,5000.4,4488.8
2023-04-29,126.0,7226.15,1489.5,4,29,5,1,0,8841.65,8405.9,12020.2,4385.7,214.0,0.0,30.0,1406.25,560.0,451.0,6785.65,11460.2,3904.7
2023-04-30,588.0,8114.8,1605.0,4,30,6,0,0,10307.8,8841.65,6602.25,5534.1,126.0,423.0,368.0,1489.5,1315.0,962.5,7226.15,4864.25,4203.6
2023-05-01,425.0,9728.9,460.0,5,1,0,0,0,10613.9,10307.8,11261.4,8002.6,588.0,133.5,688.0,1605.0,2245.5,720.0,8114.8,8882.4,6594.6
2023-05-02,0.0,11612.25,1886.5,5,2,1,0,0,13498.75,10613.9,6931.3,5460.6,425.0,0.0,96.0,460.0,1013.5,1703.0,9728.9,5917.8,3661.6
2023-05-03,30.0,8939.0,1089.0,5,3,2,0,0,10058.0,13498.75,13556.9,9729.2,0.0,0.0,0.0,1886.5,1357.0,2638.0,11612.25,12199.9,7091.2
2023-05-04,564.5,15721.7,1766.5,5,4,3,0,0,18052.7,10058.0,16189.95,5235.5,30.0,0.0,0.0,1089.0,4138.0,1967.0,8939.0,12051.95,3268.5
2023-05-05,192.0,11740.09,3643.71,5,5,4,1,0,15575.8,18052.7,8405.9,5663.5,564.5,214.0,531.0,1766.5,1406.25,1336.5,15721.7,6785.65,3796.0
2023-05-06,108.0,5682.7,1801.0,5,6,5,1,0,7591.7,15575.8,8841.65,6716.25,192.0,126.0,94.0,3643.71,1489.5,265.0,11740.09,7226.15,6357.25
2023-05-07,242.0,11943.3,312.0,5,7,6,0,0,12497.3,7591.7,10307.8,7418.0,108.0,588.0,586.0,1801.0,1605.0,1002.0,5682.7,8114.8,5830.0
2023-05-08,174.25,5575.3,952.5,5,8,0,0,0,6702.05,12497.3,10613.9,7566.25,242.0,425.0,660.0,312.0,460.0,1303.0,11943.3,9728.9,5603.25
2023-05-09,0.0,13656.5,682.25,5,9,1,0,0,14338.75,6702.05,13498.75,7491.0,174.25,0.0,0.0,952.5,1886.5,440.0,5575.3,11612.25,7051.0
2023-05-10,652.0,13639.15,2875.5,5,10,2,0,0,17166.65,14338.75,10058.0,4921.0,0.0,30.0,115.0,682.25,1089.0,868.0,13656.5,8939.0,3938.0
2023-05-11,385.0,11604.5,3276.5,5,11,3,0,0,15266.0,17166.65,18052.7,4298.5,652.0,564.5,7.5,2875.5,1766.5,1408.5,13639.15,15721.7,2882.5
2023-05-12,1337.0,9345.9,2462.0,5,12,4,1,0,13144.9,15266.0,15575.8,7123.0,385.0,192.0,0.0,3276.5,3643.71,1083.0,11604.5,11740.09,6040.0
2023-05-13,75.0,8155.6,1542.45,5,13,5,1,0,9773.05,13144.9,7591.7,4891.5,1337.0,108.0,210.0,2462.0,1801.0,744.0,9345.9,5682.7,3937.5
2023-05-14,895.2,7485.55,839.0,5,14,6,0,0,9219.75,9773.05,12497.3,7194.0,75.0,242.0,564.0,1542.45,312.0,1042.0,8155.6,11943.3,5588.0
2023-05-15,639.8,8010.45,1680.0,5,15,0,0,0,10330.25,9219.75,6702.05,4187.0,895.2,174.25,0.0,839.0,952.5,797.0,7485.55,5575.3,3390.0
2023-05-16,701.0,10605.9,1929.25,5,16,1,0,0,13236.15,10330.25,14338.75,5304.75,639.8,0.0,203.0,1680.0,682.25,1869.75,8010.45,13656.5,3232.0
2023-05-17,265.0,12520.7,687.75,5,17,2,0,0,13473.45,13236.15,17166.65,6244.8,701.0,652.0,208.5,1929.25,2875.5,729.0,10605.9,13639.15,5307.3
2023-05-18,0.0,14779.3,1174.5,5,18,3,0,0,15953.8,13473.45,15266.0,6375.75,265.0,385.0,0.0,687.75,3276.5,860.5,12520.7,11604.5,5515.25
2023-05-19,787.0,7897.15,3121.25,5,19,4,1,0,11805.4,15953.8,13144.9,7613.0,0.0,1337.0,105.0,1174.5,2462.0,936.0,14779.3,9345.9,6572.0
2023-05-20,60.0,9793.35,1025.0,5,20,5,1,0,10878.35,11805.4,9773.05,8709.5,787.0,75.0,0.0,3121.25,1542.45,827.0,7897.15,8155.6,7882.5
2023-05-21,107.5,9067.4,1338.0,5,21,6,0,0,10512.9,10878.35,9219.75,5866.4,60.0,895.2,204.0,1025.0,839.0,662.0,9793.35,7485.55,5000.4
2023-05-22,347.0,6965.2,1326.75,5,22,0,0,0,8638.95,10512.9,10330.25,12020.2,107.5,639.8,0.0,1338.0,1680.0,560.0,9067.4,8010.45,11460.2
2023-05-23,449.0,10548.85,864.0,5,23,1,0,0,11861.85,8638.95,13236.15,6602.25,347.0,701.0,423.0,1326.75,1929.25,1315.0,6965.2,10605.9,4864.25
2023-05-24,355.0,11244.1,3313.0,5,24,2,0,0,14912.1,11861.85,13473.45,11261.4,449.0,265.0,133.5,864.0,687.75,2245.5,10548.85,12520.7,8882.4
